id,city,name_en,name_ko,category,mealSlot,styles,travelerTypes,lat,lng,duration_min,duration_typical,duration_max,priority,area,openHours_open,openHours_close,closedDays,description_en,description_ko,tips_en,tips_ko,photos,postSlug,googleMapsUrl,costAmount,costCurrency,tags,chain,booking_klook,booking_agoda,booking_mrt,booking_direct
tokyo-shibuya-ichiran-spainjaka,tokyo,Ichiran Shibuya Spain-zaka,이치란 시부야 스페인자카점,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.660419,139.6982047,45,60,75,2,shibuya,,,,Japan's signature tonkotsu ramen brand — Ichiran.,일본 대표 라멘 브랜드인 이치란 라멘,"New to Japanese ramen? Ichiran alone is plenty|Always a queue — skip lunch peak, go early morning or late night|Ticket-machine ordering — customize spice and toppings",라멘 입문자에게 이치란 하나면 충분|웨이팅 있으니 점심 피크 시간 피하거나 아침·심야 방문|주문은 자판기 — 맵기·토핑 커스터마이즈 가능,,,"https://www.google.com/maps/place/%EC%9D%B4%EC%B9%98%EB%9E%80+%EC%8B%9C%EB%B6%80%EC%95%BC+%EC%8A%A4%ED%8E%98%EC%9D%B8%EC%9E%90%EC%B9%B4%EC%A0%90/@35.660419,139.6982047,18.78z/data=!3m1!5s0x60188ca9ab7a4a09:0x475d075cc6600b2b!4m6!3m5!1s0x60188ca9ab71057d:0x3cf8b41707c84c2b!8m2!3d35.6609856!4d139.6987137!16s%2Fg%2F1q62crr8w?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1500,JPY,,ichiran,,,,
tokyo-shibuya-matuya-shibuyacenter,tokyo,Matsuya Shibuya Center,마츠야 시부야센터점,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends,35.660419,139.6982047,30,45,60,3,shibuya,,,,Matsuya Shibuya — one of Japan's big-three gyudon chains alongside Yoshinoya and Sukiya.,요시노야·스키야와 함께 일본 3대 규동 체인점,"Lunch sets 11:00-15:00 — the value window|Ticket-machine ordering, no Japanese needed|Good for a quick solo lunch",오전 11시~오후 3시 런치세트 주문 가능 — 가격 저렴|키오스크 주문이라 일본어 몰라도 가능|혼밥·빠른 점심에 적합,,,"https://www.google.com/maps/place/%EB%A7%88%EC%B8%A0%EC%95%BC+%EC%8B%9C%EB%B6%80%EC%95%BC%EC%84%BC%ED%84%B0%EC%A0%90/@35.660419,139.6982047,18.78z/data=!3m1!5s0x60188ca8357b9da5:0x8c6405da8c46adbf!4m6!3m5!1s0x60188ca84a9b0405:0x59deb4f682fe865!8m2!3d35.660171!4d139.698908!16s%2Fg%2F1vf9cbzr?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1000,JPY,,matsuya,,,,
tokyo-shibuya-shibuya109,tokyo,Shibuya 109,시부야 109,shopping,,shopping|local,solo|couple|friends|parents|kids,35.660419,139.6982047,60,90,120,4,shibuya,10:00,21:00,,Shibuya shopping mall classic.,시부야에서 쇼핑몰 가고 싶을 때 들리기 좋은 곳,,,,,"https://www.google.com/maps/place/%EC%8B%9C%EB%B6%80%EC%95%BC109/@35.660419,139.6982047,18.78z/data=!3m1!5s0x60188ca9cd4c44b5:0xc538795a27b68b27!4m6!3m5!1s0x60188ca9cd6c1c87:0x55a2a75ba417e072!8m2!3d35.6595771!4d139.698728!16s%2Fm%2F03m78kc?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,,,,
tokyo-shibuya-keika-ramen,tokyo,Keika Ramen Shibuya Center-gai,케이카 라멘 시부야센터거리점,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.660419,139.6982047,45,60,75,3,shibuya,9:00,23:00,,Ramen with a flavor that sits between Japanese and Chinese.,일본과 중국 사이에 있는 라멘 맛이 느껴지는 곳,,,,,"https://www.google.com/maps/place/%EC%BC%80%EC%9D%B4%EC%B9%B4+%EB%9D%BC%EB%A9%98+%EC%8B%9C%EB%B6%80%EC%95%BC%EC%84%BC%ED%84%B0%EA%B1%B0%EB%A6%AC%EC%A0%90/@35.660419,139.6982047,18.78z/data=!4m6!3m5!1s0x60188d7b931a3215:0xe20acde08e314fda!8m2!3d35.6602051!4d139.6987123!16s%2Fg%2F1tpf73fr?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1500,JPY,,,,,,
tokyo-shibuya-jikasei-mensho,tokyo,Jikasei Mensho,Jikasei MENSHO,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6618699,139.6989946,45,60,75,3,shibuya,11:00,21:00,,Ramen spot on B1 of Shibuya Parco.,파르코 쇼핑몰 지하 1층에 있는 라멘 맛집  ,Vegan ramen also on the menu,비건 라멘도 있는 곳,,,"https://www.google.com/maps/place/Jikasei+MENSHO/@35.6618699,139.6989946,19.09z/data=!3m1!5s0x60188ca91d999a73:0x2b0020417147c9a8!4m6!3m5!1s0x60188d1665913a2d:0x1c5a02959036d3fb!8m2!3d35.6620648!4d139.698835!16s%2Fg%2F11fq8nv6hm?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1500,JPY,,,,,,
tokyo-shibuya-wagyu-haral-ramen,tokyo,Wagyu Halal Ramen Shibuya,와규 할랄 라멘 시부야,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6618699,139.6989946,45,60,75,3,shibuya,11:00,22:00,,Ramen shop known for wagyu beef on the bowl.,와규가 들어가는 라멘으로 유명한 맛집,Halal — no alcohol served|On the pricier side,할랄 식당이라 술은 없는 곳|가격은 다소 비싼 편,,,"https://www.google.com/maps/place/%EC%99%80%EA%B7%9C+%ED%95%A0%EB%9E%84+%EB%9D%BC%EB%A9%98+%EC%8B%9C%EB%B6%80%EC%95%BC/@35.6618699,139.6989946,19.09z/data=!3m1!5s0x60188b58f93e91ad:0x816b0cea94d07d82!4m6!3m5!1s0x60188d3b79af2c79:0x27d70794daee2cba!8m2!3d35.6618266!4d139.6999647!16s%2Fg%2F11x807s1zy?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",3000,JPY,,,,,,
tokyo-shibuya-tskimonza,tokyo,Tsukishima Monja Okoge Shibuya,츠키시마몬자 오코게 시부야,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6604493,139.6980795,45,60,75,3,shibuya,10:30,23:00,,Monjayaki alternative when you've had enough of Moheji.,모헤지가 질릴 때 가보기 좋은 몬자야키 맛집,No foreign-language menu,외국어 메뉴판은 없음,,,"https://www.google.com/maps/place/%EC%B8%A0%ED%82%A4%EC%8B%9C%EB%A7%88%EB%AA%AC%EC%9E%90+%EC%98%A4%EC%BD%94%EA%B2%8C+%EC%8B%9C%EB%B6%80%EC%95%BC/@35.6604493,139.6980795,18z/data=!3m2!4b1!5s0x60188ca847fcadcd:0xb4a91f6034bd5610!4m6!3m5!1s0x60188d5cd4b42aa1:0x1b75d283cc22eeba!8m2!3d35.6604493!4d139.699402!16s%2Fg%2F11j21yn8t3?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",3000,JPY,,,,,,
tokyo-shibuya-uogashinihonichi,tokyo,Sushi Uogashi Nihon-Ichi Shibuya Dogenzaka,스시 우오가시니혼이치 시부야 도겐자카점,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6597257,139.6980926,45,60,75,3,shibuya,11:00,23:00,,Standing sushi counter — cheaper than sitting down.,서서 먹는 가성비가 좋은 초밥집,Pieces made to order and passed over the counter,주문하면 바로 만들어서 올려주는 식당,,,"https://www.google.com/maps/place/%EC%8A%A4%EC%8B%9C+%EC%9A%B0%EC%98%A4%EA%B0%80%EC%8B%9C%EB%8B%88%ED%98%BC%EC%9D%B4%EC%B9%98+%EC%8B%9C%EB%B6%80%EC%95%BC+%EB%8F%84%EA%B2%90%EC%9E%90%EC%B9%B4%EC%A0%90/@35.6597257,139.6980926,18.78z/data=!4m6!3m5!1s0x60188ca9d762bf87:0x50712f246ece5137!8m2!3d35.6589379!4d139.6981904!16s%2Fg%2F1tfd6zh7?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",3000,JPY,,,,,,
tokyo-shibuya-sushimidori,tokyo,Sushi no Midori Shibuya,스시노미도리 시부야점,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6598317,139.6978978,45,60,75,2,shibuya,11:00,21:00,,One of Shibuya's staple sushi spots — reservations effectively required.,미리 예약하는 게 필수인 대표 초밥 맛집,Reserve via Google ahead of time|No reservation? Line up 20 minutes before opening,구글에서 미리 예약 추천|예약하지 않았다면 오픈 20분 전 대기 추천,,,"https://www.google.com/maps/place/%EC%8A%A4%EC%8B%9C%EB%85%B8%EB%AF%B8%EB%8F%84%EB%A6%AC+%EC%8B%9C%EB%B6%80%EC%95%BC%EC%A0%90/@35.6598317,139.6978978,18.61z/data=!3m1!5s0x60188b5631f5f4af:0xf2c804907c6b11f9!4m6!3m5!1s0x60188b57cdb8d5bb:0x5f3488310a317d5e!8m2!3d35.6583453!4d139.6989875!16s%2Fg%2F1tf6xbh5?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1000,JPY,,,,,,
tokyo-shibuya-niigata-katsdong,tokyo,Niigata Katsudon Tarekatsu Shibuya,니이가타 카츠동 타레카츠 시부야점,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.659047,139.6974068,45,60,75,3,shibuya,11:00,22:30,,Shibuya's go-to katsudon.,시부야에서 유명한 카츠동 맛집,,,,,"https://www.google.com/maps/place/%EB%8B%88%EC%9D%B4%EA%B0%80%ED%83%80+%EC%B9%B4%EC%B8%A0%EB%8F%99+%ED%83%80%EB%A0%88%EC%B9%B4%EC%B8%A0+%EC%8B%9C%EB%B6%80%EC%95%BC%EC%A0%90/@35.659047,139.6974068,18.09z/data=!4m6!3m5!1s0x60188b57c8684045:0x7869a0bfbc459282!8m2!3d35.6580557!4d139.6992802!16s%2Fg%2F11bxc5rsnl?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,,,,
tokyo-shibuya-matze,tokyo,Matsue Shibuya Scramble Square,마츠에 시부야 스크램블스퀘어점,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.659047,139.6974068,60,75,90,3,shibuya,11:00,23:00,,Shibuya's upscale-sushi option.,시부야에서 고급스러운 스시를 먹고 싶을 때 가기 좋은 곳,Book ahead,미리 예약하는 걸 추천,,,"https://www.google.com/maps/place/%EB%A7%88%EC%B8%A0%EC%97%90+%EC%8B%9C%EB%B6%80%EC%95%BC+%EC%8A%A4%ED%81%AC%EB%9E%A8%EB%B8%94%EC%8A%A4%ED%80%98%EC%96%B4%EC%A0%90/@35.659047,139.6974068,18.09z/data=!3m1!5s0x60188b7b9c819b61:0xc83b5e6b26751d60!4m6!3m5!1s0x60188b78f26a7357:0x15ec7c200a23c52a!8m2!3d35.6583364!4d139.7020523!16s%2Fg%2F11h7q3pn7p?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",5000,JPY,,,,,,
tokyo-roppongi-roppongi-hills,tokyo,Roppongi Hills,롯폰기 힐스,shopping,,food|photo|shopping|local|popular,solo|couple|friends|parents|kids,35.6606443,139.728899,60,120,180,2,roppongi,11:00,20:00,,"Mixed-use complex — restaurants, a museum, and shopping under one roof.","레스토랑, 미술관, 쇼핑몰이 모두 들어가 있는 복합 단지",Winter illuminations are the seasonal draw,겨울에는 일루미네이션 보기 좋은 곳,,,"https://www.google.com/maps/place/%EB%A1%AF%ED%8F%B0%EA%B8%B0+%ED%9E%90%EC%8A%A4/@35.6606443,139.728899,19.3z/data=!3m1!5s0x60188b57c56e558b:0xdb78b1ec2546ac0!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188b771049dc33:0x5bfe0248594cc802!8m2!3d35.6607397!4d139.7292319!16zL20vMDFyMl9r?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,https://www.klook.com/activity/15762-roppongi-hills-observatory-deck-tokyo/?aid=118462,,,
tokyo-roppongi-morri-museum,tokyo,Mori Art Museum,모리 미술관,experience,,culture|nature|local,solo|couple|friends|parents,35.6606443,139.728899,60,90,120,3,roppongi,10:00,22:00,,Contemporary art museum with international programming.,세계적인 현대 미술 작품을 전시하는 미술관,Check what's showing before you go,현재 전시 현황 확인 필요,,,"https://www.google.com/maps/place/%EB%AA%A8%EB%A6%AC+%EB%AF%B8%EC%88%A0%EA%B4%80/@35.6606443,139.728899,19.3z/data=!3m1!5s0x60188b770968fbdd:0xade6fa826b6e383d!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188b770f429483:0xff33d131dc8d6e9!8m2!3d35.6604621!4d139.7292785!16s%2Fm%2F0g5t56r?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,,,,
tokyo-roppongi-cityview-skydeck,tokyo,Tokyo City View & Sky Deck,도쿄 시티뷰&스카이덱,sight,,activity|photo|local|popular,solo|couple|friends|parents|kids,35.6606345,139.7291026,60,90,120,2,roppongi,10:00,22:00,,Observation deck on the 52nd floor of Roppongi Hills Mori Tower.,롯폰기 힐즈 모리타워 52층의 전망대,"Signage calls it 'Tokyo City View' — follow that, not 'Roppongi Hills Observatory'|Books up fast — reserve at least a week out",간판에는 '도쿄시티뷰'로 표시돼 있으니 그 표지판 따라가기|예약이 빨리 마감되니 일주일 전에는 확보,,,"https://www.google.com/maps/place/%EB%8F%84%EC%BF%84+%EC%8B%9C%ED%8B%B0%EB%B7%B0+%26+%EC%8A%A4%EC%B9%B4%EC%9D%B4%EB%8D%B1/@35.6606345,139.7291026,19.23z/data=!3m1!5s0x60188b770968fbdd:0xade6fa826b6e383d!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188b770edd442b:0x667ab47030771257!8m2!3d35.6600712!4d139.7292907!16s%2Fg%2F11bccll_jd?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2100,JPY,,,https://www.klook.com/activity/15762-roppongi-hills-observatory-deck-tokyo/?aid=118462,,,
tokyo-roppongi-chrudongtan,tokyo,Tsurutontan Roppongi,츠루동탄 롯폰기점,food,lunch,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6645225,139.7312163,60,75,90,3,roppongi,12:00,0:00:00,,Udon shop famous for the mentaiko cream udon.,명란 크림 우동이 유명한 우동 맛집,Expect a wait — avoid peak meal hours,웨이팅 필수라 피크 식사 시간대 피하기,,,"https://www.google.com/maps/place/%EC%B8%A0%EB%A3%A8%EB%8F%99%ED%83%84+%EB%A1%AF%ED%8F%B0%EA%B8%B0%EC%A0%90/@35.6645225,139.7312163,17.85z/data=!3m1!5s0x60188b78fbe99851:0xe0cebff88c5e0346!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188b9b01869971:0x58c5b9221e6a7f14!8m2!3d35.6649932!4d139.7298282!16s%2Fg%2F1tcw84wy?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,,,,
tokyo-roppongi-tszihan,tokyo,Tsujihan Tokyo Midtown,츠지한 도쿄 미드타운점,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6645225,139.7312163,45,60,75,2,roppongi,11:00,20:30,,Midtown branch of Tsujihan — kaisendon seafood bowls are the draw.,카이센동이 유명한 츠지한의 미드타운 지점,Expect a wait — avoid peak meal hours,웨이팅 필수라 피크 식사 시간대 피하기,,,"https://www.google.com/maps/place/%EC%B8%A0%EC%A7%80%ED%95%9C+%EB%8F%84%EC%BF%84+%EB%AF%B8%EB%93%9C%ED%83%80%EC%9A%B4%EC%A0%90/@35.6645225,139.7312163,17.85z/data=!3m1!5s0x60188b78945432c1:0xf060e0ac4f89e3d7!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188b49c5451d59:0x5e165b72c29d872b!8m2!3d35.6656151!4d139.7307312!16s%2Fg%2F11lpfmq1gn?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,,,,
tokyo-roppongi-tokyomidtown,tokyo,Tokyo Midtown,도쿄 미드타운,shopping,,shopping|local|popular,solo|couple|friends|parents|kids,35.6645225,139.7312163,60,90,120,3,roppongi,11:00,23:00,,"Mixed-use complex — restaurants, a museum, and shopping under one roof.","레스토랑, 미술관, 쇼핑몰이 모두 들어가 있는 복합 단지",,,,,"https://www.google.com/maps/place/%EB%8F%84%EC%BF%84+%EB%AF%B8%EB%93%9C%ED%83%80%EC%9A%B4/@35.6645225,139.7312163,17.85z/data=!3m1!5s0x60188b78945432c1:0x7acbd95657b55136!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188b78922e6353:0xeb3e39dbe18da4d6!8m2!3d35.6659803!4d139.7308747!16zL20vMDd3N3Zs?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,,,,
tokyo-roppongi-donkihote-roppongi,tokyo,Don Quijote Roppongi,돈키호테 롯폰기점,shopping,,shopping|popular,solo|couple|friends|parents|kids,35.6625129,139.7311972,60,90,120,3,roppongi,,,,24-hour Don Quijote near Roppongi Hills.,롯폰기역 근처에서 24시간 영업을 하는 돈키호테,"Quieter than the Shibuya or Shinjuku branches — easier browsing|Tax-free kicks in at ¥5,000|Medicine aisle often closed overnight",시부야·신주쿠 지점보다 한산해서 쇼핑 여유 있음|면세는 5천 엔 이상부터 적용|새벽 시간대 의약품 코너 닫히는 경우 많음,,,"https://www.google.com/maps/place/%EB%8F%88%ED%82%A4%ED%98%B8%ED%85%8C+%EB%A1%AF%ED%8F%B0%EA%B8%B0%EC%A0%90/@35.6625129,139.7311972,17.86z/data=!3m1!5s0x60188b57c56e558b:0xdb78b1ec2546ac0!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188b9cfd2a5677:0x5c1c96cbbf2985b7!8m2!3d35.6624288!4d139.7346473!16s%2Fg%2F1w6_ntnx?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,donki,,,,
tokyo-roppongi-teamlab-boderless,tokyo,teamLab Borderless,팀랩 보더리스,experience,,activity|photo|popular,solo|couple|friends|parents|kids,35.6591502,139.7407576,60,90,120,2,roppongi,8:30,21:00,,Digital art museum by teamLab.,디지털 아트 그룹 팁램에서 만든 아트 뮤지엄,Central Azabudai Hills location — easier from Ginza or Roppongi than Planets|Tickets go less quickly than Planets,시내 중심가라 긴자·롯폰기에서 쉽게 접근 가능 (플래닛보다 위치 유리)|티켓팅이 플래닛보다 수월,,tokyo-teamlab-borderless-planets-guide,"https://www.google.com/maps/place/teamLab+Borderless:+MORI+Building+DIGITAL+ART+MUSEUM/@35.6591502,139.7407576,17.09z/data=!3m1!5s0x60188b9741cfc0d3:0xc91c5c5975739ded!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x601889fad49a9443:0x5831aba3288d2651!8m2!3d35.6620689!4d139.7432671!16s%2Fg%2F11ggvtjmjl?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",3600,JPY,,,https://www.klook.com/activity/20707-teamlab-borderless-admission-ticket-tokyo/?aid=118462,,,
tokyo-roppongi-tokyo-tower,tokyo,Tokyo Tower Observatory,도쿄타워 전망대,sight,,activity|photo|popular,solo|couple|friends|parents|kids,35.6591502,139.7407576,60,90,120,1,roppongi,9:00,23:00,,"Tokyo's signature photo-tower — 333m, two decks (Main and the upper Top Deck, which needs a timed reservation).",도쿄에서 가장 대표 포토스팟인 타워,"Arrive 30 minutes before your Top Deck slot — there's a check-in process|For night views, book a slot starting ~30 minutes before sunset|Slots sell out fast — book as soon as the itinerary is locked",Top Deck는 예약 시간 30분 전 도착 (입장 프로세스 때문)|야경 보려면 일몰 30분 전 시간대 예약|예약 매진 빨라 일정 확정되면 바로 티켓팅,,,"https://www.google.com/maps/place/%EB%8F%84%EC%BF%84+%ED%83%80%EC%9B%8C/@35.6591502,139.7407576,17.09z/data=!3m1!5s0x60188b57c56e558b:0xdb78b1ec2546ac0!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188bbd9009ec09:0x481a93f0d2a409dd!8m2!3d35.6585805!4d139.7454329!16zL20vMDEzMl94?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",2000,JPY,,,https://www.klook.com/activity/4911-tokyo-tower-main-observatory-ticket-tokyo/?aid=118462,,,
tokyo-ginza-waco,tokyo,Wako Main Store,와코 본관,sight,,local,solo|couple|friends|parents|kids,35.6719274,139.7626302,10,20,30,4,ginza,11:00,19:00,,Ginza's clock-tower landmark — the building you see in every postcard.,시계로 유명한 긴자의 대표 랜드마크,,,,,"https://www.google.com/maps/place/%EC%99%80%EC%BD%94+%EB%B3%B8%EA%B4%80/@35.6719274,139.7626302,16.83z/data=!3m1!5s0x60188be67efdb0dd:0x4ceb5b050615cf6b!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188be67f079b9d:0x65bf40986312de69!8m2!3d35.671735!4d139.7650442!16s%2Fg%2F1td69w38?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,,,,
tokyo-ginza-ginza-six,tokyo,Ginza Six,긴자식스,shopping,,shopping|local|popular,solo|couple|friends|parents|kids,35.6719274,139.7626302,60,90,120,3,ginza,10:30,20:30,,Ginza's biggest shopping complex.,긴자에서 가장 유명한 쇼핑몰,,,,,"https://www.google.com/maps/place/%EA%B8%B4%EC%9E%90+%EC%8B%9D%EC%8A%A4/@35.6719274,139.7626302,16.83z/data=!3m1!5s0x60188be649ab2755:0x641a401ce3acec60!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188bef472c0001:0xcfcb0363f18109fc!8m2!3d35.6697688!4d139.7641762!16s%2Fg%2F11c5fl50j6?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,,,,,
tokyo-ginza-donkihote-ginza,tokyo,Don Quijote Ginza Main,돈키호테 긴자본관,shopping,,shopping,solo|couple|friends|parents|kids,35.6719274,139.7626302,60,90,120,3,ginza,,,,Ginza's 24-hour Don Quijote — far less chaotic than the Shibuya or Shinjuku branches.,긴자에서 24시간 영업을 하는 돈키호테,"Unhurried gift shopping — nothing like the chaos of other branches|Spend ¥5,000+ to qualify for tax-free|24/7 in theory, but some aisles close overnight",쇼핑 여유로운 편이라 선물·기념품 천천히 고르기 좋음|5천 엔 이상 구매해야 면세 적용|24시간이지만 새벽엔 일부 코너 닫힘,,,"https://www.google.com/maps/place/%EB%8F%88%ED%82%A4%ED%98%B8%ED%85%8C+%EA%B8%B4%EC%9E%90%EB%B3%B8%EA%B4%80/@35.6719274,139.7626302,16.83z/data=!3m1!5s0x60188be85a0f05ad:0x4ceb5b0529abbdf0!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188be80f065c13:0x5f71c9a560322bca!8m2!3d35.667122!4d139.7618936!16s%2Fg%2F1tf5dr0l?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",0,JPY,,donki,,,,
tokyo-ginza-kyoto-ramen-moriginza,tokyo,Kyoto Ramen Mori Ginza,교토 라멘 모리 긴자,food,dinner,activity|food|photo|culture|nature|shopping|local|popular,solo|couple|friends|parents|kids,35.6719274,139.7626302,45,60,75,3,ginza,11:30,22:00,,Ginza ramen shop built around miso ramen.,미소 라멘이 유명한 긴자 맛집,Afternoon break 15:30-17:30|Expect a wait,오후 3시 30분부터 5시 30분까지 브레이크 타임|웨이팅 있음,,,"https://www.google.com/maps/place/Kyoto+Ramen+MORRY+Ginza/@35.6719274,139.7626302,16.83z/data=!3m1!5s0x60188be7a1c45d37:0x486cece4772068e0!4m14!1m7!3m6!1s0x60188b57c35f334f:0xe7014f98b83994d!2z7JWEIOu5hOyXlO2GoCDsi5zrtoDslbwg7JW87LyAIOugiOyKpO2GoOuekQ!8m2!3d35.6585979!4d139.6996424!16s%2Fg%2F1tkrlsv8!3m5!1s0x60188b0015148dfd:0xc3d02a687b44920f!8m2!3d35.6685238!4d139.7647652!16s%2Fg%2F11vqdn6m01?entry=ttu&g_ep=EgoyMDI2MDQxNS4wIKXMDSoASAFQAw%3D%3D",1500,JPY,,,,,,
